"REF_DATE","GEO","DGUID","Household income","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","$60,000 to $79,999","Natural gas","Proportion of total energy","Percent","239","units","0","v101904580","1.4.3.3","51.7","","","","1"
"2019","Canada","2016A000011124","$60,000 to $79,999","Natural gas","Number of households","Number","223","units","0","v101904581","1.4.3.4","995925","","","","0"
"2019","Canada","2016A000011124","$60,000 to $79,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v101904582","1.4.4.1","5317117","E","","","0"
"2019","Canada","2016A000011124","$60,000 to $79,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v101904583","1.4.4.2","46.2","","","","1"
"2019","Canada","2016A000011124","$60,000 to $79,999","Heating oil","Proportion of total energy","Percent","239","units","0","v101904584","1.4.4.3","3.2","E","","","1"
"2019","Canada","2016A000011124","$60,000 to $79,999","Heating oil","Number of households","Number","223","units","0","v101904585","1.4.4.4","115211","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v101904586","1.5.1.1","156980229","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v101904587","1.5.1.2","87.7","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Total, all energy types","Number of households","Number","223","units","0","v101904588","1.5.1.4","1790099","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Electricity","Gigajoules","Gigajoules","143","units","0","v101904589","1.5.2.1","69558525","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v101904590","1.5.2.2","38.9","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v101904591","1.5.2.3","44.3","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v101904592","1.5.2.4","1790099","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v101904593","1.5.3.1","83762421","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v101904594","1.5.3.2","88.1","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v101904595","1.5.3.3","53.4","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v101904596","1.5.3.4","950487","","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v101904597","1.5.4.1","3659283","E","","","0"
"2019","Canada","2016A000011124","$80,000 to $99,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v101904598","1.5.4.2","48.3","","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Heating oil","Proportion of total energy","Percent","239","units","0","v101904599","1.5.4.3","2.3","E","","","1"
"2019","Canada","2016A000011124","$80,000 to $99,999","Heating oil","Number of households","Number","223","units","0","v101904600","1.5.4.4","75782","E","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v101904601","1.6.1.1","285494987","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v101904602","1.6.1.2","102.0","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Total, all energy types","Number of households","Number","223","units","0","v101904603","1.6.1.4","2798911","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Electricity","Gigajoules","Gigajoules","143","units","0","v101904604","1.6.2.1","122355215","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v101904605","1.6.2.2","43.7","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Electricity","Proportion of total energy","Percent","239","units","0","v101904606","1.6.2.3","42.9","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Electricity","Number of households","Number","223","units","0","v101904607","1.6.2.4","2798911","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v101904608","1.6.3.1","158929663","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v101904609","1.6.3.2","90.4","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Natural gas","Proportion of total energy","Percent","239","units","0","v101904610","1.6.3.3","55.7","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Natural gas","Number of households","Number","223","units","0","v101904611","1.6.3.4","1758277","","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v101904612","1.6.4.1","4210110","E","","","0"
"2019","Canada","2016A000011124","$100,000 to $149,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v101904613","1.6.4.2","48.2","","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Heating oil","Proportion of total energy","Percent","239","units","0","v101904614","1.6.4.3","1.5","E","","","1"
"2019","Canada","2016A000011124","$100,000 to $149,999","Heating oil","Number of households","Number","223","units","0","v101904615","1.6.4.4","87331","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v101904616","1.7.1.1","323726610","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v101904617","1.7.1.2","122.3","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Total, all energy types","Number of households","Number","223","units","0","v101904618","1.7.1.4","2646085","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Electricity","Gigajoules","Gigajoules","143","units","0","v101904619","1.7.2.1","127614702","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Electricity","Gigajoules per household","Gigajoules","143","units","0","v101904620","1.7.2.2","48.2","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Electricity","Proportion of total energy","Percent","239","units","0","v101904621","1.7.2.3","39.4","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Electricity","Number of households","Number","223","units","0","v101904622","1.7.2.4","2646085","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Natural gas","Gigajoules","Gigajoules","143","units","0","v101904623","1.7.3.1","191177868","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v101904624","1.7.3.2","104.2","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Natural gas","Proportion of total energy","Percent","239","units","0","v101904625","1.7.3.3","59.1","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Natural gas","Number of households","Number","223","units","0","v101904626","1.7.3.4","1834563","","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Heating oil","Gigajoules","Gigajoules","143","units","0","v101904627","1.7.4.1","4934040","E","","","0"
"2019","Canada","2016A000011124","$150,000 and more","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v101904628","1.7.4.2","70.8","","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Heating oil","Proportion of total energy","Percent","239","units","0","v101904629","1.7.4.3","1.5","E","","","1"
"2019","Canada","2016A000011124","$150,000 and more","Heating oil","Number of households","Number","223","units","0","v101904630","1.7.4.4","69700","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819982","2.1.1.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819983","2.1.1.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Total, all energy types","Number of households","Number","223","units","0","v105819985","2.1.1.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819986","2.1.2.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819987","2.1.2.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Electricity","Proportion of total energy","Percent","239","units","0","v105819988","2.1.2.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Electricity","Number of households","Number","223","units","0","v105819989","2.1.2.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819990","2.1.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819991","2.1.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819992","2.1.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Natural gas","Number of households","Number","223","units","0","v105819993","2.1.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819994","2.1.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819995","2.1.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819996","2.1.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","Under $20,000 (includes income loss)","Heating oil","Number of households","Number","223","units","0","v105819997","2.1.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819998","2.2.1.1","2559489","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819999","2.2.1.2","61.8","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Total, all energy types","Number of households","Number","223","units","0","v105820001","2.2.1.4","41410","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820002","2.2.2.1","1940719","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820003","2.2.2.2","46.9","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820004","2.2.2.3","75.8","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Electricity","Number of households","Number","223","units","0","v105820005","2.2.2.4","41410","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820006","2.2.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820007","2.2.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820008","2.2.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Natural gas","Number of households","Number","223","units","0","v105820009","2.2.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820010","2.2.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820011","2.2.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820012","2.2.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$20,000 to $39,999","Heating oil","Number of households","Number","223","units","0","v105820013","2.2.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820014","2.3.1.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820015","2.3.1.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Total, all energy types","Number of households","Number","223","units","0","v105820017","2.3.1.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820018","2.3.2.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820019","2.3.2.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820020","2.3.2.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Electricity","Number of households","Number","223","units","0","v105820021","2.3.2.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820022","2.3.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820023","2.3.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820024","2.3.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Natural gas","Number of households","Number","223","units","0","v105820025","2.3.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820026","2.3.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820027","2.3.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820028","2.3.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$40,000 to $59,999","Heating oil","Number of households","Number","223","units","0","v105820029","2.3.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820030","2.4.1.1","1719931","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820031","2.4.1.2","67.0","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Total, all energy types","Number of households","Number","223","units","0","v105820033","2.4.1.4","25684","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820034","2.4.2.1","1621092","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820035","2.4.2.2","63.1","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820036","2.4.2.3","94.3","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Electricity","Number of households","Number","223","units","0","v105820037","2.4.2.4","25684","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820038","2.4.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820039","2.4.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820040","2.4.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Number of households","Number","223","units","0","v105820041","2.4.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820042","2.4.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820043","2.4.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820044","2.4.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Number of households","Number","223","units","0","v105820045","2.4.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820046","2.5.1.1","2130494","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820047","2.5.1.2","71.8","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Number of households","Number","223","units","0","v105820049","2.5.1.4","29673","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820050","2.5.2.1","1996129","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820051","2.5.2.2","67.3","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820052","2.5.2.3","93.7","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v105820053","2.5.2.4","29673","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820054","2.5.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820055","2.5.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820056","2.5.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v105820057","2.5.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820058","2.5.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820059","2.5.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820060","2.5.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Number of households","Number","223","units","0","v105820061","2.5.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820062","2.6.1.1","2465972","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820063","2.6.1.2","72.8","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Number of households","Number","223","units","0","v105820065","2.6.1.4","33853","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820066","2.6.2.1","2391933","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820067","2.6.2.2","70.7","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820068","2.6.2.3","97.0","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Number of households","Number","223","units","0","v105820069","2.6.2.4","33853","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820070","2.6.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820071","2.6.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820072","2.6.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Number of households","Number","223","units","0","v105820073","2.6.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820074","2.6.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820075","2.6.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820076","2.6.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Number of households","Number","223","units","0","v105820077","2.6.4.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820078","2.7.1.1","4085950","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820079","2.7.1.2","83.5","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Number of households","Number","223","units","0","v105820081","2.7.1.4","48927","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Gigajoules","Gigajoules","143","units","0","v105820082","2.7.2.1","3673130","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820083","2.7.2.2","75.1","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Proportion of total energy","Percent","239","units","0","v105820084","2.7.2.3","89.9","","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Number of households","Number","223","units","0","v105820085","2.7.2.4","48927","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820086","2.7.3.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820087","2.7.3.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Proportion of total energy","Percent","239","units","0","v105820088","2.7.3.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Number of households","Number","223","units","0","v105820089","2.7.3.4","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820090","2.7.4.1","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820091","2.7.4.2","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Proportion of total energy","Percent","239","units","0","v105820092","2.7.4.3","","F","","","1"
"2019","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Number of households","Number","223","units","0","v105820093","2.7.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820110","3.1.1.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820111","3.1.1.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Number of households","Number","223","units","0","v105820113","3.1.1.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules","Gigajoules","143","units","0","v105820114","3.1.2.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820115","3.1.2.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Proportion of total energy","Percent","239","units","0","v105820116","3.1.2.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Number of households","Number","223","units","0","v105820117","3.1.2.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820118","3.1.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820119","3.1.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Proportion of total energy","Percent","239","units","0","v105820120","3.1.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Number of households","Number","223","units","0","v105820121","3.1.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820122","3.1.4.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820123","3.1.4.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Proportion of total energy","Percent","239","units","0","v105820124","3.1.4.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Number of households","Number","223","units","0","v105820125","3.1.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820126","3.2.1.1","1202611","E","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820127","3.2.1.2","70.9","","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Number of households","Number","223","units","0","v105820129","3.2.1.4","16959","E","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820130","3.2.2.1","441513","E","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820131","3.2.2.2","26.0","","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820132","3.2.2.3","36.7","","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Number of households","Number","223","units","0","v105820133","3.2.2.4","16959","E","","","0"
